code,trade_date,open,high,low,close,volume,amount,adj_factor,limit_up,limit_down,is_paused,pre_close,qfq_open,qfq_high,qfq_low,qfq_close,qfq_pre_close,ret_1d,rsi14,ema12,ema26,macd_dif,macd_dea,macd_hist,boll_mid,boll_std,boll_upper,boll_lower,boll_percent_b,boll_bandwidth,kdj_rsv9,kdj_k,kdj_d,kdj_j
603466.SH,20250808,11.27,11.4,10.85,10.94,50234257.0,556035353.27,1.0,,,False,10.96,11.27,11.4,10.85,10.94,10.96,-0.0018248175182482562,60.151313214444826,10.768483958543147,10.567040751575652,0.20144320696749496,0.18760880883892506,0.013834398128569902,10.6085,0.32188934434058725,11.252278688681173,9.964721311318826,0.7574642542758766,0.12137035182752956,56.19047619047614,59.38959365280887,57.795278334231625,62.57822428996337
603466.SH,20250811,10.82,10.92,10.77,10.85,27367133.0,296904088.17,1.0,,,False,10.94,10.82,10.92,10.77,10.85,10.94,-0.00822669104204754,57.41972330207376,10.781024887998047,10.588000695903382,0.19302419209466493,0.18869188549007304,0.0043323066045918845,10.644499999999999,0.3062429591027581,11.256985918205515,10.032014081794483,0.667758958934176,0.11508026083057288,47.619047619047585,55.466078308221775,57.01887832556168,52.36047827354197
603466.SH,20250812,10.85,10.88,10.57,10.6,28849454.0,307406618.92,1.0,,,False,10.85,10.85,10.88,10.57,10.6,10.85,-0.02304147465437789,50.552304573285035,10.753174905229116,10.588889533243872,0.16428537198524396,0.18381058278910722,-0.01952521080386327,10.669999999999998,0.27903404810168575,11.22806809620337,10.111931903796627,0.43728363932984166,0.10460507895095991,23.809523809523792,44.91389347532245,52.983883375481945,28.77391367500347
603466.SH,20250813,10.6,10.69,10.55,10.58,21213752.0,224971249.42,1.0,,,False,10.6,10.6,10.69,10.55,10.58,10.6,-0.0018867924528301883,50.036724674092646,10.726532612116944,10.588231049299882,0.13830156281706252,0.1747087787946983,-0.03640721597763577,10.692499999999999,0.25135383426559116,11.19520766853118,10.189792331468817,0.3881059440283624,0.0940299590425404,21.90476190476193,37.24418295180228,47.73731656758873,16.257915720229377
603466.SH,20250814,10.59,10.61,10.27,10.32,22957785.0,239262553.8,1.0,,,False,10.58,10.59,10.61,10.27,10.32,10.58,-0.02457466918714557,43.784892114813175,10.663989133329721,10.568362082685075,0.09562705064464616,0.15889243316468787,-0.06326538252004171,10.7015,0.23403578786163112,11.169571575723262,10.233428424276736,0.0924768563328095,0.08747775091777096,4.424778761062007,26.30438155488886,40.593004896688775,-2.2728651287109756
603466.SH,20250815,10.41,10.77,10.34,10.73,28996466.0,307860484.44,1.0,,,False,10.32,10.41,10.77,10.34,10.73,10.32,0.039728682170542706,53.62495736428529,10.674144651278995,10.58033526174544,0.09380938953355589,0.14587582443846148,-0.05206643490490559,10.733,0.18902645317524938,11.1110529063505,10.354947093649502,0.49603230136628185,0.07044682872458752,40.70796460176996,31.10557590384923,37.430528565742264,18.455670580063156
603466.SH,20250818,10.78,11.12,10.78,10.95,38614288.0,420702037.2,1.0,,,False,10.73,10.78,11.12,10.78,10.95,10.73,0.02050326188257201,57.884922470454136,10.716583935697612,10.607717834949481,0.10886610074813063,0.13847387970039532,-0.029607778952264685,10.756,0.1860215041332992,11.128043008266598,10.383956991733402,0.7607225450948173,0.0691786925002971,60.17699115044241,40.796047652713625,38.55236826139939,45.2834064353421
603466.SH,20250819,10.95,10.96,10.79,10.87,22705725.0,246736312.39,1.0,,,False,10.95,10.95,10.96,10.79,10.87,10.95,-0.007305936073059405,55.874946659435636,10.740186407128748,10.627146143471741,0.11304026365700715,0.1333871564917177,-0.020346892834710556,10.765,0.1869625630975762,11.138925126195153,10.391074873804849,0.6404024397456498,0.0694705297157737,53.09734513274329,44.896480146056845,40.66707222295187,53.355295992266804
603466.SH,20250820,10.84,11.02,10.73,10.93,20802239.0,225733984.4,1.0,,,False,10.87,10.84,11.02,10.73,10.93,10.87,0.005519779208831732,57.078718020564146,10.76938849833971,10.649579762473834,0.1198087358658757,0.1306714723665493,-0.010862736500673598,10.773,0.19039695375718402,11.153793907514368,10.392206092485631,0.7061482561851072,0.07069412559442463,58.40707964601767,49.400013312710456,43.578052586204734,61.0439347657219
603466.SH,20250821,10.94,11.13,10.88,10.95,25877057.0,284395108.63,1.0,,,False,10.93,10.94,11.13,10.88,10.95,10.93,0.0018298261665141702,57.49497589183487,10.797174883210523,10.671833113401698,0.12534176980882528,0.1296055318550045,-0.004263762046179231,10.7845,0.19376467686349708,11.172029353726995,10.396970646273004,0.7135322117000077,0.0718678387921545,79.06976744186032,59.289931355760416,48.815345509389964,80.23910304850132
603466.SH,20250822,10.96,11.05,10.87,10.97,19847331.0,217094835.41,1.0,,,False,10.95,10.96,11.05,10.87,10.97,10.95,0.0018264840182649067,57.93431756149727,10.823763362716598,10.693919549446017,0.1298438132705808,0.12965318813811977,0.00019062513246104196,10.7905,0.19752151781518779,11.185543035630376,10.395456964369624,0.7271904372565003,0.07322052465231013,81.39534883720933,66.65840384957673,54.763031622785554,90.44914830315908
603466.SH,20250825,11.07,11.28,10.94,11.13,30267521.0,335364039.53,1.0,,,False,10.97,11.07,11.28,10.94,11.13,10.97,0.014585232452142272,61.373986813231575,10.870876691529428,10.726221805042607,0.1446548864868209,0.13265352780786,0.012001358678960905,10.799499999999998,0.20838605999446255,11.216272119988924,10.382727880011073,0.8964996507069434,0.07718359553477946,85.14851485148527,72.82177418354625,60.78261247637246,96.90009759789383
603466.SH,20250826,11.08,11.33,11.05,11.22,23632655.0,265062625.37,1.0,,,False,11.13,11.08,11.33,11.05,11.22,11.13,0.008086253369272267,63.19695747298865,10.92458796975567,10.762797967632045,0.1617900021236256,0.1384808226710131,0.02330917945261249,10.8195,0.22769442241744994,11.2748888448349,10.3641111551651,0.9397340915818889,0.08417927720040666,89.62264150943403,78.42206329217552,66.66242941497347,101.94133104657962
603466.SH,20250827,11.36,11.39,10.85,10.86,25752004.0,285872087.83,1.0,,,False,11.22,11.36,11.39,10.85,10.86,11.22,-0.03208556149732633,52.51955717632887,10.91465135902403,10.769998118177819,0.14465324084621045,0.13971530630605258,0.004937934540157868,10.826,0.22690085940783974,11.27980171881568,10.372198281184321,0.5374612948676476,0.08383552906256776,49.52380952380945,68.7893120360535,67.37139028866682,71.62515553082687
603466.SH,20250828,10.8,10.98,10.45,10.87,22320740.0,239568730.11,1.0,,,False,10.86,10.8,10.98,10.45,10.87,10.86,0.0009208103130755596,52.75832555998606,10.907781919174178,10.777405664979462,0.13037625419471688,0.13784749588378545,-0.0074712416890685696,10.836,0.2241963425214971,11.284392685042995,10.387607314957005,0.5379131965508522,0.08275981636083331,44.68085106382972,60.75315837864558,65.16531298532641,51.92884916528391
603466.SH,20250829,10.9,10.98,10.5,10.6,20949221.0,223978392.66,1.0,,,False,10.87,10.9,10.98,10.5,10.6,10.87,-0.02483900643974235,46.028046803603175,10.860430854685843,10.764264504610612,0.09616635007523122,0.1295112667220746,-0.03334491664684339,10.8325,0.22728561327109195,11.287071226542183,10.377928773457816,0.24426449979184486,0.08392729776915463,15.957446808510655,45.82125452193394,58.71729349752892,20.029176570743957
603466.SH,20250901,10.58,10.69,10.45,10.54,16814347.0,177431359.04,1.0,,,False,10.6,10.58,10.69,10.45,10.54,10.6,-0.005660377358490565,44.66447975353339,10.81113380011879,10.7476523190839,0.06348148103489137,0.11630530958463797,-0.0528238285497466,10.828999999999999,0.2311903977245082,11.291380795449015,10.366619204550982,0.18748702060673522,0.08539676709742663,9.574468085106355,33.738992376324745,50.391193123794196,0.43459088138584434
